id_election;id_brut_miom;code_departement;libelle_departement;code_canton;libelle_canton;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;blancs;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_blancs_inscrits;ratio_blancs_votants;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants
2008_muni_t2;29151_0009;29;Finistere;;;29151;Morlaix;;;0009;975;366;609;;15;594;37.54;62.46;;;1.54;2.46;60.92;97.54
2008_muni_t2;29151_0010;29;Finistere;;;29151;Morlaix;;;0010;1004;407;597;;27;570;40.54;59.46;;;2.69;4.52;56.77;95.48
2008_muni_t2;29151_0011;29;Finistere;;;29151;Morlaix;;;0011;1050;355;695;;35;660;33.81;66.19;;;3.33;5.04;62.86;94.96
2008_muni_t2;29189_0001;29;Finistere;;;29189;Plougastel-Daoulas;;;0001;840;214;626;;8;618;25.48;74.52;;;0.95;1.28;73.57;98.72
2008_muni_t2;29189_0002;29;Finistere;;;29189;Plougastel-Daoulas;;;0002;865;210;655;;17;638;24.28;75.72;;;1.97;2.6;73.76;97.4
2008_muni_t2;29189_0003;29;Finistere;;;29189;Plougastel-Daoulas;;;0003;821;193;628;;16;612;23.51;76.49;;;1.95;2.55;74.54;97.45
2008_muni_t2;29189_0004;29;Finistere;;;29189;Plougastel-Daoulas;;;0004;900;251;649;;19;630;27.89;72.11;;;2.11;2.93;70.0;97.07
2008_muni_t2;29189_0005;29;Finistere;;;29189;Plougastel-Daoulas;;;0005;867;226;641;;8;633;26.07;73.93;;;0.92;1.25;73.01;98.75
2008_muni_t2;29189_0006;29;Finistere;;;29189;Plougastel-Daoulas;;;0006;853;192;661;;21;640;22.51;77.49;;;2.46;3.18;75.03;96.82
2008_muni_t2;29189_0007;29;Finistere;;;29189;Plougastel-Daoulas;;;0007;893;322;571;;13;558;36.06;63.94;;;1.46;2.28;62.49;97.72
2008_muni_t2;29189_0008;29;Finistere;;;29189;Plougastel-Daoulas;;;0008;794;225;569;;11;558;28.34;71.66;;;1.39;1.93;70.28;98.07
2008_muni_t2;29189_0009;29;Finistere;;;29189;Plougastel-Daoulas;;;0009;920;238;682;;14;668;25.87;74.13;;;1.52;2.05;72.61;97.95
2008_muni_t2;29189_0010;29;Finistere;;;29189;Plougastel-Daoulas;;;0010;756;189;567;;11;556;25.0;75.0;;;1.46;1.94;73.54;98.06
2008_muni_t2;29189_0011;29;Finistere;;;29189;Plougastel-Daoulas;;;0011;780;218;562;;8;554;27.95;72.05;;;1.03;1.42;71.03;98.58
2008_muni_t2;29189_0012;29;Finistere;;;29189;Plougastel-Daoulas;;;0012;791;167;624;;16;608;21.11;78.89;;;2.02;2.56;76.86;97.44
2008_muni_t2;29195_0001;29;Finistere;;;29195;Plouguerneau;;;0001;948;245;703;;14;689;25.84;74.16;;;1.48;1.99;72.68;98.01
2008_muni_t2;29195_0002;29;Finistere;;;29195;Plouguerneau;;;0002;1142;207;935;;19;916;18.13;81.87;;;1.66;2.03;80.21;97.97
2008_muni_t2;29195_0003;29;Finistere;;;29195;Plouguerneau;;;0003;1061;257;804;;20;784;24.22;75.78;;;1.89;2.49;73.89;97.51
2008_muni_t2;29195_0004;29;Finistere;;;29195;Plouguerneau;;;0004;852;213;639;;12;627;25.0;75.0;;;1.41;1.88;73.59;98.12
2008_muni_t2;29195_0005;29;Finistere;;;29195;Plouguerneau;;;0005;768;167;601;;7;594;21.74;78.26;;;0.91;1.16;77.34;98.84
2008_muni_t2;29195_0006;29;Finistere;;;29195;Plouguerneau;;;0006;412;88;324;;6;318;21.36;78.64;;;1.46;1.85;77.18;98.15
2008_muni_t2;29197_0001;29;Finistere;;;29197;Plouhinec;;;0001;1165;273;892;;22;870;23.43;76.57;;;1.89;2.47;74.68;97.53
2008_muni_t2;29197_0002;29;Finistere;;;29197;Plouhinec;;;0002;943;220;723;;23;700;23.33;76.67;;;2.44;3.18;74.23;96.82
2008_muni_t2;29197_0003;29;Finistere;;;29197;Plouhinec;;;0003;787;179;608;;17;591;22.74;77.26;;;2.16;2.8;75.1;97.2
2008_muni_t2;29197_0004;29;Finistere;;;29197;Plouhinec;;;0004;765;162;603;;26;577;21.18;78.82;;;3.4;4.31;75.42;95.69
2008_muni_t2;29207_0001;29;Finistere;;;29207;Plourin-Lès-Morlaix;;;0001;1310;264;1046;;21;1025;20.15;79.85;;;1.6;2.01;78.24;97.99
2008_muni_t2;29207_0002;29;Finistere;;;29207;Plourin-Lès-Morlaix;;;0002;992;241;751;;34;717;24.29;75.71;;;3.43;4.53;72.28;95.47
2008_muni_t2;29207_0003;29;Finistere;;;29207;Plourin-Lès-Morlaix;;;0003;1153;389;764;;53;711;33.74;66.26;;;4.6;6.94;61.67;93.06
2008_muni_t2;29232_0001;29;Finistere;;;29232;Quimper;;;0001;911;379;532;;20;512;41.6;58.4;;;2.2;3.76;56.2;96.24
2008_muni_t2;29232_0002;29;Finistere;;;29232;Quimper;;;0002;874;370;504;;16;488;42.33;57.67;;;1.83;3.17;55.84;96.83
2008_muni_t2;29232_0003;29;Finistere;;;29232;Quimper;;;0003;874;293;581;;14;567;33.52;66.48;;;1.6;2.41;64.87;97.59
2008_muni_t2;29232_0004;29;Finistere;;;29232;Quimper;;;0004;832;313;519;;12;507;37.62;62.38;;;1.44;2.31;60.94;97.69
2008_muni_t2;29232_0005;29;Finistere;;;29232;Quimper;;;0005;929;281;648;;25;623;30.25;69.75;;;2.69;3.86;67.06;96.14
2008_muni_t2;29232_0006;29;Finistere;;;29232;Quimper;;;0006;970;336;634;;20;614;34.64;65.36;;;2.06;3.15;63.3;96.85
2008_muni_t2;29232_0007;29;Finistere;;;29232;Quimper;;;0007;841;284;557;;15;542;33.77;66.23;;;1.78;2.69;64.45;97.31
2008_muni_t2;29232_0008;29;Finistere;;;29232;Quimper;;;0008;886;276;610;;21;589;31.15;68.85;;;2.37;3.44;66.48;96.56
2008_muni_t2;29232_0009;29;Finistere;;;29232;Quimper;;;0009;831;285;546;;21;525;34.3;65.7;;;2.53;3.85;63.18;96.15
2008_muni_t2;29232_0010;29;Finistere;;;29232;Quimper;;;0010;892;289;603;;13;590;32.4;67.6;;;1.46;2.16;66.14;97.84
2008_muni_t2;29232_0011;29;Finistere;;;29232;Quimper;;;0011;948;364;584;;9;575;38.4;61.6;;;0.95;1.54;60.65;98.46
2008_muni_t2;29232_0012;29;Finistere;;;29232;Quimper;;;0012;964;321;643;;24;619;33.3;66.7;;;2.49;3.73;64.21;96.27
2008_muni_t2;29232_0013;29;Finistere;;;29232;Quimper;;;0013;805;267;538;;13;525;33.17;66.83;;;1.61;2.42;65.22;97.58
2008_muni_t2;29232_0014;29;Finistere;;;29232;Quimper;;;0014;961;266;695;;16;679;27.68;72.32;;;1.66;2.3;70.66;97.7
2008_muni_t2;29232_0015;29;Finistere;;;29232;Quimper;;;0015;865;254;611;;15;596;29.36;70.64;;;1.73;2.45;68.9;97.55
2008_muni_t2;29232_0016;29;Finistere;;;29232;Quimper;;;0016;822;257;565;;15;550;31.27;68.73;;;1.82;2.65;66.91;97.35
2008_muni_t2;29232_0017;29;Finistere;;;29232;Quimper;;;0017;959;229;730;;30;700;23.88;76.12;;;3.13;4.11;72.99;95.89
2008_muni_t2;29232_0018;29;Finistere;;;29232;Quimper;;;0018;1012;299;713;;16;697;29.55;70.45;;;1.58;2.24;68.87;97.76
2008_muni_t2;29232_0019;29;Finistere;;;29232;Quimper;;;0019;928;352;576;;16;560;37.93;62.07;;;1.72;2.78;60.34;97.22
2008_muni_t2;29232_0020;29;Finistere;;;29232;Quimper;;;0020;942;332;610;;18;592;35.24;64.76;;;1.91;2.95;62.85;97.05
2008_muni_t2;29232_0021;29;Finistere;;;29232;Quimper;;;0021;794;326;468;;16;452;41.06;58.94;;;2.02;3.42;56.93;96.58
2008_muni_t2;29232_0022;29;Finistere;;;29232;Quimper;;;0022;762;258;504;;11;493;33.86;66.14;;;1.44;2.18;64.7;97.82
2008_muni_t2;29232_0023;29;Finistere;;;29232;Quimper;;;0023;917;267;650;;26;624;29.12;70.88;;;2.84;4.0;68.05;96.0
2008_muni_t2;29232_0024;29;Finistere;;;29232;Quimper;;;0024;944;348;596;;12;584;36.86;63.14;;;1.27;2.01;61.86;97.99
2008_muni_t2;29232_0025;29;Finistere;;;29232;Quimper;;;0025;977;290;687;;19;668;29.68;70.32;;;1.94;2.77;68.37;97.23
2008_muni_t2;29232_0026;29;Finistere;;;29232;Quimper;;;0026;890;287;603;;21;582;32.25;67.75;;;2.36;3.48;65.39;96.52
2008_muni_t2;29232_0027;29;Finistere;;;29232;Quimper;;;0027;750;209;541;;18;523;27.87;72.13;;;2.4;3.33;69.73;96.67
2008_muni_t2;29232_0028;29;Finistere;;;29232;Quimper;;;0028;847;235;612;;21;591;27.74;72.26;;;2.48;3.43;69.78;96.57
2008_muni_t2;29232_0029;29;Finistere;;;29232;Quimper;;;0029;916;310;606;;12;594;33.84;66.16;;;1.31;1.98;64.85;98.02
2008_muni_t2;29232_0030;29;Finistere;;;29232;Quimper;;;0030;952;320;632;;19;613;33.61;66.39;;;2.0;3.01;64.39;96.99
2008_muni_t2;29232_0031;29;Finistere;;;29232;Quimper;;;0031;876;296;580;;11;569;33.79;66.21;;;1.26;1.9;64.95;98.1
2008_muni_t2;29232_0032;29;Finistere;;;29232;Quimper;;;0032;913;263;650;;25;625;28.81;71.19;;;2.74;3.85;68.46;96.15
2008_muni_t2;29232_0033;29;Finistere;;;29232;Quimper;;;0033;944;360;584;;20;564;38.14;61.86;;;2.12;3.42;59.75;96.58
2008_muni_t2;29232_0034;29;Finistere;;;29232;Quimper;;;0034;784;221;563;;20;543;28.19;71.81;;;2.55;3.55;69.26;96.45
2008_muni_t2;29232_0035;29;Finistere;;;29232;Quimper;;;0035;776;256;520;;11;509;32.99;67.01;;;1.42;2.12;65.59;97.88
2008_muni_t2;29232_0036;29;Finistere;;;29232;Quimper;;;0036;876;297;579;;12;567;33.9;66.1;;;1.37;2.07;64.73;97.93
2008_muni_t2;29232_0037;29;Finistere;;;29232;Quimper;;;0037;670;265;405;;16;389;39.55;60.45;;;2.39;3.95;58.06;96.05
2008_muni_t2;29232_0038;29;Finistere;;;29232;Quimper;;;0038;677;234;443;;10;433;34.56;65.44;;;1.48;2.26;63.96;97.74
2008_muni_t2;29232_0039;29;Finistere;;;29232;Quimper;;;0039;941;346;595;;17;578;36.77;63.23;;;1.81;2.86;61.42;97.14
2008_muni_t2;29232_0040;29;Finistere;;;29232;Quimper;;;0040;861;330;531;;14;517;38.33;61.67;;;1.63;2.64;60.05;97.36
2008_muni_t2;29232_0041;29;Finistere;;;29232;Quimper;;;0041;771;263;508;;18;490;34.11;65.89;;;2.33;3.54;63.55;96.46
2008_muni_t2;29232_0042;29;Finistere;;;29232;Quimper;;;0042;782;297;485;;9;476;37.98;62.02;;;1.15;1.86;60.87;98.14
2008_muni_t2;29232_0043;29;Finistere;;;29232;Quimper;;;0043;861;269;592;;14;578;31.24;68.76;;;1.63;2.36;67.13;97.64
2008_muni_t2;29232_0044;29;Finistere;;;29232;Quimper;;;0044;777;281;496;;17;479;36.16;63.84;;;2.19;3.43;61.65;96.57
2008_muni_t2;29232_0045;29;Finistere;;;29232;Quimper;;;0045;788;249;539;;26;513;31.6;68.4;;;3.3;4.82;65.1;95.18
2008_muni_t2;29232_0046;29;Finistere;;;29232;Quimper;;;0046;847;361;486;;9;477;42.62;57.38;;;1.06;1.85;56.32;98.15
2008_muni_t2;29232_0047;29;Finistere;;;29232;Quimper;;;0047;828;275;553;;17;536;33.21;66.79;;;2.05;3.07;64.73;96.93
2008_muni_t2;29232_0048;29;Finistere;;;29232;Quimper;;;0048;994;388;606;;17;589;39.03;60.97;;;1.71;2.81;59.26;97.19
2008_muni_t2;29232_0049;29;Finistere;;;29232;Quimper;;;0049;728;211;517;;23;494;28.98;71.02;;;3.16;4.45;67.86;95.55
2008_muni_t2;29233_0001;29;Finistere;;;29233;Quimperlé;;;0001;964;310;654;;8;646;32.16;67.84;;;0.83;1.22;67.01;98.78
2008_muni_t2;29233_0002;29;Finistere;;;29233;Quimperlé;;;0002;896;252;644;;7;637;28.12;71.88;;;0.78;1.09;71.09;98.91
2008_muni_t2;29233_0003;29;Finistere;;;29233;Quimperlé;;;0003;932;312;620;;9;611;33.48;66.52;;;0.97;1.45;65.56;98.55
2008_muni_t2;29233_0004;29;Finistere;;;29233;Quimperlé;;;0004;762;291;471;;8;463;38.19;61.81;;;1.05;1.7;60.76;98.3
2008_muni_t2;29233_0005;29;Finistere;;;29233;Quimperlé;;;0005;848;243;605;;13;592;28.66;71.34;;;1.53;2.15;69.81;97.85
2008_muni_t2;29233_0006;29;Finistere;;;29233;Quimperlé;;;0006;819;268;551;;13;538;32.72;67.28;;;1.59;2.36;65.69;97.64
2008_muni_t2;29233_0007;29;Finistere;;;29233;Quimperlé;;;0007;741;275;466;;11;455;37.11;62.89;;;1.48;2.36;61.4;97.64
2008_muni_t2;29233_0008;29;Finistere;;;29233;Quimperlé;;;0008;826;232;594;;10;584;28.09;71.91;;;1.21;1.68;70.7;98.32
2008_muni_t2;29233_0009;29;Finistere;;;29233;Quimperlé;;;0009;848;252;596;;9;587;29.72;70.28;;;1.06;1.51;69.22;98.49
2008_muni_t2;29233_0010;29;Finistere;;;29233;Quimperlé;;;0010;906;254;652;;8;644;28.04;71.96;;;0.88;1.23;71.08;98.77
2008_muni_t2;29247_0001;29;Finistere;;;29247;Saint Evarzec;;;0001;632;152;480;;6;474;24.05;75.95;;;0.95;1.25;75.0;98.75
2008_muni_t2;29247_0002;29;Finistere;;;29247;Saint Evarzec;;;0002;647;169;478;;2;476;26.12;73.88;;;0.31;0.42;73.57;99.58
2008_muni_t2;29247_0003;29;Finistere;;;29247;Saint Evarzec;;;0003;710;170;540;;7;533;23.94;76.06;;;0.99;1.3;75.07;98.7
2008_muni_t2;29247_0004;29;Finistere;;;29247;Saint Evarzec;;;0004;755;171;584;;2;582;22.65;77.35;;;0.26;0.34;77.09;99.66
2008_muni_t2;29274_0001;29;Finistere;;;29274;Scaër;;;0001;743;168;575;;22;553;22.61;77.39;;;2.96;3.83;74.43;96.17
2008_muni_t2;29274_0002;29;Finistere;;;29274;Scaër;;;0002;759;174;585;;36;549;22.92;77.08;;;4.74;6.15;72.33;93.85
2008_muni_t2;29274_0003;29;Finistere;;;29274;Scaër;;;0003;661;137;524;;34;490;20.73;79.27;;;5.14;6.49;74.13;93.51
2008_muni_t2;29274_0004;29;Finistere;;;29274;Scaër;;;0004;707;146;561;;20;541;20.65;79.35;;;2.83;3.57;76.52;96.43
2008_muni_t2;29274_0005;29;Finistere;;;29274;Scaër;;;0005;668;128;540;;23;517;19.16;80.84;;;3.44;4.26;77.4;95.74
2008_muni_t2;29274_0006;29;Finistere;;;29274;Scaër;;;0006;738;162;576;;34;542;21.95;78.05;;;4.61;5.9;73.44;94.1
2008_muni_t2;30003_0001;30;Gard;;;30003;Aigues-Mortes;;;0001;1226;231;995;;15;980;18.84;81.16;;;1.22;1.51;79.93;98.49
2008_muni_t2;30003_0002;30;Gard;;;30003;Aigues-Mortes;;;0002;1330;206;1124;;24;1100;15.49;84.51;;;1.8;2.14;82.71;97.86
2008_muni_t2;30003_0003;30;Gard;;;30003;Aigues-Mortes;;;0003;1281;178;1103;;29;1074;13.9;86.1;;;2.26;2.63;83.84;97.37
2008_muni_t2;30003_0004;30;Gard;;;30003;Aigues-Mortes;;;0004;1011;187;824;;16;808;18.5;81.5;;;1.58;1.94;79.92;98.06
2008_muni_t2;30003_0005;30;Gard;;;30003;Aigues-Mortes;;;0005;1063;214;849;;17;832;20.13;79.87;;;1.6;2.0;78.27;98.0
2008_muni_t2;30006_0001;30;Gard;;;30006;Aimargues;;;0001;1028;187;841;;24;817;18.19;81.81;;;2.33;2.85;79.47;97.15
2008_muni_t2;30006_0002;30;Gard;;;30006;Aimargues;;;0002;1091;213;878;;33;845;19.52;80.48;;;3.02;3.76;77.45;96.24
2008_muni_t2;30006_0003;30;Gard;;;30006;Aimargues;;;0003;992;151;841;;43;798;15.22;84.78;;;4.33;5.11;80.44;94.89
2008_muni_t2;30011_0001;30;Gard;;;30011;Les Angles;;;0001;816;268;548;;16;532;32.84;67.16;;;1.96;2.92;65.2;97.08
2008_muni_t2;30011_0002;30;Gard;;;30011;Les Angles;;;0002;975;313;662;;20;642;32.1;67.9;;;2.05;3.02;65.85;96.98
2008_muni_t2;30011_0003;30;Gard;;;30011;Les Angles;;;0003;937;325;612;;18;594;34.69;65.31;;;1.92;2.94;63.39;97.06
2008_muni_t2;30011_0004;30;Gard;;;30011;Les Angles;;;0004;965;316;649;;11;638;32.75;67.25;;;1.14;1.69;66.11;98.31
2008_muni_t2;30011_0005;30;Gard;;;30011;Les Angles;;;0005;1007;354;653;;17;636;35.15;64.85;;;1.69;2.6;63.16;97.4
2008_muni_t2;30011_0006;30;Gard;;;30011;Les Angles;;;0006;935;285;650;;13;637;30.48;69.52;;;1.39;2.0;68.13;98.0
2008_muni_t2;30011_0007;30;Gard;;;30011;Les Angles;;;0007;923;341;582;;17;565;36.94;63.06;;;1.84;2.92;61.21;97.08
2008_muni_t2;30012_0001;30;Gard;;;30012;Aramon;;;0001;1479;292;1187;;28;1159;19.74;80.26;;;1.89;2.36;78.36;97.64
2008_muni_t2;30012_0002;30;Gard;;;30012;Aramon;;;0002;1543;364;1179;;38;1141;23.59;76.41;;;2.46;3.22;73.95;96.78
2008_muni_t2;30028_0001;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0001;1231;434;797;;34;763;35.26;64.74;;;2.76;4.27;61.98;95.73
2008_muni_t2;30028_0002;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0002;1183;443;740;;50;690;37.45;62.55;;;4.23;6.76;58.33;93.24
2008_muni_t2;30028_0003;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0003;1088;474;614;;27;587;43.57;56.43;;;2.48;4.4;53.95;95.6
2008_muni_t2;30028_0004;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0004;1280;489;791;;22;769;38.2;61.8;;;1.72;2.78;60.08;97.22
2008_muni_t2;30028_0005;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0005;1279;465;814;;25;789;36.36;63.64;;;1.95;3.07;61.69;96.93
2008_muni_t2;30028_0006;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0006;1457;419;1038;;31;1007;28.76;71.24;;;2.13;2.99;69.11;97.01
2008_muni_t2;30028_0007;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0007;1406;403;1003;;19;984;28.66;71.34;;;1.35;1.89;69.99;98.11
2008_muni_t2;30028_0008;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0008;1403;567;836;;20;816;40.41;59.59;;;1.43;2.39;58.16;97.61
2008_muni_t2;30028_0009;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0009;1350;427;923;;35;888;31.63;68.37;;;2.59;3.79;65.78;96.21
2008_muni_t2;30028_0010;30;Gard;;;30028;Bagnols-Sur-Cèze;;;0010;1429;385;1044;;43;1001;26.94;73.06;;;3.01;4.12;70.05;95.88
2008_muni_t2;30032_0001;30;Gard;;;30032;Beaucaire;;;0001;1288;484;804;;9;795;37.58;62.42;;;0.7;1.12;61.72;98.88
2008_muni_t2;30032_0002;30;Gard;;;30032;Beaucaire;;;0002;1327;430;897;;19;878;32.4;67.6;;;1.43;2.12;66.16;97.88
2008_muni_t2;30032_0003;30;Gard;;;30032;Beaucaire;;;0003;1704;381;1323;;43;1280;22.36;77.64;;;2.52;3.25;75.12;96.75
2008_muni_t2;30032_0004;30;Gard;;;30032;Beaucaire;;;0004;1857;474;1383;;31;1352;25.53;74.47;;;1.67;2.24;72.81;97.76
2008_muni_t2;30032_0005;30;Gard;;;30032;Beaucaire;;;0005;1644;487;1157;;33;1124;29.62;70.38;;;2.01;2.85;68.37;97.15
2008_muni_t2;30032_0006;30;Gard;;;30032;Beaucaire;;;0006;1563;372;1191;;36;1155;23.8;76.2;;;2.3;3.02;73.9;96.98
2008_muni_t2;30047_0001;30;Gard;;;30047;Bouillargues;;;0001;1309;392;917;;28;889;29.95;70.05;;;2.14;3.05;67.91;96.95
2008_muni_t2;30047_0002;30;Gard;;;30047;Bouillargues;;;0002;1128;301;827;;24;803;26.68;73.32;;;2.13;2.9;71.19;97.1
2008_muni_t2;30047_0003;30;Gard;;;30047;Bouillargues;;;0003;1166;342;824;;22;802;29.33;70.67;;;1.89;2.67;68.78;97.33
2008_muni_t2;30047_0004;30;Gard;;;30047;Bouillargues;;;0004;984;235;749;;25;724;23.88;76.12;;;2.54;3.34;73.58;96.66
2008_muni_t2;30128_0001;30;Gard;;;30128;Générac;;;0001;939;159;780;;17;763;16.93;83.07;;;1.81;2.18;81.26;97.82
2008_muni_t2;30128_0002;30;Gard;;;30128;Générac;;;0002;855;161;694;;10;684;18.83;81.17;;;1.17;1.44;80.0;98.56
2008_muni_t2;30128_0003;30;Gard;;;30128;Générac;;;0003;920;172;748;;23;725;18.7;81.3;;;2.5;3.07;78.8;96.93
2008_muni_t2;30155_0001;30;Gard;;;30155;Manduel;;;0001;800;223;577;;10;567;27.88;72.12;;;1.25;1.73;70.88;98.27
2008_muni_t2;30155_0002;30;Gard;;;30155;Manduel;;;0002;1054;237;817;;22;795;22.49;77.51;;;2.09;2.69;75.43;97.31
2008_muni_t2;30155_0003;30;Gard;;;30155;Manduel;;;0003;905;206;699;;22;677;22.76;77.24;;;2.43;3.15;74.81;96.85
2008_muni_t2;30155_0004;30;Gard;;;30155;Manduel;;;0004;978;218;760;;29;731;22.29;77.71;;;2.97;3.82;74.74;96.18
2008_muni_t2;30155_0005;30;Gard;;;30155;Manduel;;;0005;954;223;731;;26;705;23.38;76.62;;;2.73;3.56;73.9;96.44
2008_muni_t2;30169_0001;30;Gard;;;30169;Milhaud;;;0001;905;269;636;;14;622;29.72;70.28;;;1.55;2.2;68.73;97.8
2008_muni_t2;30169_0002;30;Gard;;;30169;Milhaud;;;0002;843;220;623;;9;614;26.1;73.9;;;1.07;1.44;72.84;98.56
2008_muni_t2;30169_0003;30;Gard;;;30169;Milhaud;;;0003;831;248;583;;16;567;29.84;70.16;;;1.93;2.74;68.23;97.26
2008_muni_t2;30169_0004;30;Gard;;;30169;Milhaud;;;0004;737;198;539;;6;533;26.87;73.13;;;0.81;1.11;72.32;98.89
2008_muni_t2;30169_0005;30;Gard;;;30169;Milhaud;;;0005;794;182;612;;20;592;22.92;77.08;;;2.52;3.27;74.56;96.73
2008_muni_t2;30189_0001;30;Gard;;;30189;Nîmes;;;0001;983;318;665;;35;630;32.35;67.65;;;3.56;5.26;64.09;94.74
2008_muni_t2;30189_0002;30;Gard;;;30189;Nîmes;;;0002;1022;364;658;;28;630;35.62;64.38;;;2.74;4.26;61.64;95.74
2008_muni_t2;30189_0003;30;Gard;;;30189;Nîmes;;;0003;1182;487;695;;31;664;41.2;58.8;;;2.62;4.46;56.18;95.54
2008_muni_t2;30189_0004;30;Gard;;;30189;Nîmes;;;0004;1185;470;715;;36;679;39.66;60.34;;;3.04;5.03;57.3;94.97
2008_muni_t2;30189_0005;30;Gard;;;30189;Nîmes;;;0005;1206;505;701;;20;681;41.87;58.13;;;1.66;2.85;56.47;97.15
2008_muni_t2;30189_0006;30;Gard;;;30189;Nîmes;;;0006;858;361;497;;28;469;42.07;57.93;;;3.26;5.63;54.66;94.37
2008_muni_t2;30189_0007;30;Gard;;;30189;Nîmes;;;0007;1012;346;666;;21;645;34.19;65.81;;;2.08;3.15;63.74;96.85
2008_muni_t2;30189_0008;30;Gard;;;30189;Nîmes;;;0008;1153;410;743;;28;715;35.56;64.44;;;2.43;3.77;62.01;96.23
2008_muni_t2;30189_0009;30;Gard;;;30189;Nîmes;;;0009;1106;424;682;;36;646;38.34;61.66;;;3.25;5.28;58.41;94.72
2008_muni_t2;30189_0010;30;Gard;;;30189;Nîmes;;;0010;1323;474;849;;41;808;35.83;64.17;;;3.1;4.83;61.07;95.17
2008_muni_t2;30189_0011;30;Gard;;;30189;Nîmes;;;0011;1207;376;831;;43;788;31.15;68.85;;;3.56;5.17;65.29;94.83
2008_muni_t2;30189_0012;30;Gard;;;30189;Nîmes;;;0012;1032;305;727;;34;693;29.55;70.45;;;3.29;4.68;67.15;95.32
2008_muni_t2;30189_0013;30;Gard;;;30189;Nîmes;;;0013;1322;551;771;;31;740;41.68;58.32;;;2.34;4.02;55.98;95.98
2008_muni_t2;30189_0014;30;Gard;;;30189;Nîmes;;;0014;1254;459;795;;27;768;36.6;63.4;;;2.15;3.4;61.24;96.6
2008_muni_t2;30189_0015;30;Gard;;;30189;Nîmes;;;0015;953;298;655;;27;628;31.27;68.73;;;2.83;4.12;65.9;95.88
2008_muni_t2;30189_0016;30;Gard;;;30189;Nîmes;;;0016;1095;338;757;;32;725;30.87;69.13;;;2.92;4.23;66.21;95.77
2008_muni_t2;30189_0017;30;Gard;;;30189;Nîmes;;;0017;1021;370;651;;33;618;36.24;63.76;;;3.23;5.07;60.53;94.93
2008_muni_t2;30189_0018;30;Gard;;;30189;Nîmes;;;0018;999;365;634;;33;601;36.54;63.46;;;3.3;5.21;60.16;94.79
2008_muni_t2;30189_0019;30;Gard;;;30189;Nîmes;;;0019;1244;460;784;;32;752;36.98;63.02;;;2.57;4.08;60.45;95.92
2008_muni_t2;30189_0020;30;Gard;;;30189;Nîmes;;;0020;1296;579;717;;30;687;44.68;55.32;;;2.31;4.18;53.01;95.82
2008_muni_t2;30189_0021;30;Gard;;;30189;Nîmes;;;0021;1343;567;776;;33;743;42.22;57.78;;;2.46;4.25;55.32;95.75
2008_muni_t2;30189_0022;30;Gard;;;30189;Nîmes;;;0022;990;429;561;;16;545;43.33;56.67;;;1.62;2.85;55.05;97.15
2008_muni_t2;30189_0023;30;Gard;;;30189;Nîmes;;;0023;1058;408;650;;34;616;38.56;61.44;;;3.21;5.23;58.22;94.77
2008_muni_t2;30189_0024;30;Gard;;;30189;Nîmes;;;0024;1110;531;579;;34;545;47.84;52.16;;;3.06;5.87;49.1;94.13
2008_muni_t2;30189_0025;30;Gard;;;30189;Nîmes;;;0025;922;317;605;;23;582;34.38;65.62;;;2.49;3.8;63.12;96.2
2008_muni_t2;30189_0026;30;Gard;;;30189;Nîmes;;;0026;774;258;516;;24;492;33.33;66.67;;;3.1;4.65;63.57;95.35
2008_muni_t2;30189_0027;30;Gard;;;30189;Nîmes;;;0027;1367;478;889;;41;848;34.97;65.03;;;3.0;4.61;62.03;95.39
2008_muni_t2;30189_0028;30;Gard;;;30189;Nîmes;;;0028;1138;416;722;;30;692;36.56;63.44;;;2.64;4.16;60.81;95.84
2008_muni_t2;30189_0029;30;Gard;;;30189;Nîmes;;;0029;1271;429;842;;34;808;33.75;66.25;;;2.68;4.04;63.57;95.96
2008_muni_t2;30189_0030;30;Gard;;;30189;Nîmes;;;0030;980;343;637;;23;614;35.0;65.0;;;2.35;3.61;62.65;96.39
2008_muni_t2;30189_0031;30;Gard;;;30189;Nîmes;;;0031;1170;427;743;;36;707;36.5;63.5;;;3.08;4.85;60.43;95.15
2008_muni_t2;30189_0032;30;Gard;;;30189;Nîmes;;;0032;1197;361;836;;39;797;30.16;69.84;;;3.26;4.67;66.58;95.33
2008_muni_t2;30189_0033;30;Gard;;;30189;Nîmes;;;0033;1237;421;816;;31;785;34.03;65.97;;;2.51;3.8;63.46;96.2
2008_muni_t2;30189_0034;30;Gard;;;30189;Nîmes;;;0034;719;321;398;;19;379;44.65;55.35;;;2.64;4.77;52.71;95.23
